"Record ID","Survey Identifier","Survey Timestamp","Will you be making a decision about participation for yourself?","If you wish to proceed with the consent process to participate in the study, please click YESIf you do not wish to participate, please click NOIf you have further questions prior to proceeding, please pause here and phone the research team via the number listed in the Participant Information Sheet or Information Sheet for Persons Responsible","I have been given and have read and understood the information sheet for the above study and have asked and received answers to any questions raised","I understand that my participation is voluntary and that I am free to withdraw at any time without giving any reason and without my rights being affected in any way.  ","I understand that the researchers will hold all information and data collected during the study securely and in confidence and that all efforts will be made to ensure that I cannot be identified as a participant in the study (except as might be required by law) and I give permission for the researchers to hold relevant personal data.","I agree to take part in the above study.","I agree to being contacted at a later date and invited to take part in future studies of a similar nature. I understand that I am only agreeing to receive information and I am under no obligation to take part in any future studies.      ",Complete?,"Survey Timestamp","What is your designation?","What is your sex?","What is your age range?","What is the highest level of education you have completed?",Other,"What Sports do you play?","Please specify","What is your experience level in your Sport?","What is your experience as an Elite/Professional athlete?","Bifido & Fibre by Optibac","Live Friendly Bacteria By Holland & Barrett","Wellbio Live Cultures Extra Strength By vitabiotics","Elite Pro50 Biotic by Health Span","Gut Powered IMMUNITY by Holland & Barrett ","How familiar are you with the word 'probiotics'?","Choose the correct definition for probiotics.","Which of the following is probiotics bacteria?","Which of the following is not probiotics bacteria?","What is the standard dose of probiotics per servings?","Select all the following sources of probiotic foods? (choice=Greek yogurt)","Select all the following sources of probiotic foods? (choice=Regular yogurt)","Select all the following sources of probiotic foods? (choice=Kefir)","Select all the following sources of probiotic foods? (choice=Dark chocolate)","Select all the following sources of probiotic foods? (choice=Dont Know)","Which one of the following is correct about Synbiotics?","pkq7 score","Choose the correct Definition for the Term Prebiotics.","pkq8 score","Among the following which one is Prebiotics?","pkq9 score","How familiar are you with the word 'gut microbiota' and 'gut microbiome?","Which of the following parameters do you think influences the makeup of the gut microbiota? You may choose from many options (choice=Profession)","Which of the following parameters do you think influences the makeup of the gut microbiota? You may choose from many options (choice=Antibiotic consumption)","Which of the following parameters do you think influences the makeup of the gut microbiota? You may choose from many options (choice=Exercise/ Diet)","Which of the following parameters do you think influences the makeup of the gut microbiota? You may choose from many options (choice=Travelling)","Which of the following parameters do you think influences the makeup of the gut microbiota? You may choose from many options (choice=All of above)","Which of the following issues do you think caused by abnormalities in the gut bacteria? You can select more than one choice. (choice=Breast cancer)","Which of the following issues do you think caused by abnormalities in the gut bacteria? You can select more than one choice. (choice=Depression)","Which of the following issues do you think caused by abnormalities in the gut bacteria? You can select more than one choice. (choice=Inflammatory bowel disease (IBD), irritable bowel syndrome (IBS))","Which of the following issues do you think caused by abnormalities in the gut bacteria? You can select more than one choice. (choice=Diabetes & obesity)","Which of the following issues do you think caused by abnormalities in the gut bacteria? You can select more than one choice. (choice=Muscular dystrophy)","Which of the following issues do you think caused by abnormalities in the gut bacteria? You can select more than one choice. (choice=None of the above)","Can you differentiate between the term Gut microbiota and Gut Microbiome?","Choose the correct definition for Gut Microbiota?","Choose the correct ones for Gut Microbiome?"," In humans, the presence of bacteria in the intestines will always result in sickness.","Physical activity has a positive effect on the beneficial microorganisms in the human body.","  Bacterial presence in the intestines can be beneficial to humans  ","Do you agree with the effectiveness of probiotics Supplement?","Do you agree with the potential side effects of probiotics?","If you are provided with clear scientific evidence about the benefits of probiotics, would you consider adding them to your usual diet?","Do you believe that Probiotics can be beneficial to protect you against with Upper respiratory tract Infections?","Do you believe that Probiotics can be beneficial to protect you against with Gastrointestinal Symptoms?","Do you agree that Probiotics can boost your physical performance?","Do you agree that Probiotics may prevent the side effects of antibiotics?","	Have you consumed probiotics products before?","To learn more about Probiotics have you search additional information resources?","Please specify","To learn more about gut microbiota/gut microbiome, have you search additional information resources?","Please specify","Have you used Probiotics to protect against with Upper respiratory tract Infections?","Have you used Probiotics to enhance physical performance?","If you used probiotics previously, have you recommended family/friends/colleagues to consume probiotics.","If you have used previously, did you inform your GP or nutritionist, Coach?","What would be your preferred method of consuming a probiotics product? In what form you would like the probiotics to be available?","Please specify","If you were buying a probiotics product where would you shop?  (choice=Pharmacy store)","If you were buying a probiotics product where would you shop?  (choice=Grocery store)","If you were buying a probiotics product where would you shop?  (choice=Supplement store)","If you were buying a probiotics product where would you shop?  (choice=Online)","If you were buying a probiotics product where would you shop?  (choice=Other)","Please specify","To learn more about probiotics, you would like turn to. (choice=GP)","To learn more about probiotics, you would like turn to. (choice=Pharmacist)","To learn more about probiotics, you would like turn to. (choice=Internet search)","To learn more about probiotics, you would like turn to. (choice=Social media influencer)","To learn more about probiotics, you would like turn to. (choice=Nutritionist/Dietician)","To learn more about probiotics, you would like turn to. (choice=Other)","Please specify","How many times in a year, you think you get infected with Upper respiratory tract infections (URTI) like common cold, sore throat, runny nose?","Which one is the most commonly occurring Upper respiratory symptoms to you per season? (choice=Common cold)","Which one is the most commonly occurring Upper respiratory symptoms to you per season? (choice=Sinus infection)","Which one is the most commonly occurring Upper respiratory symptoms to you per season? (choice=Sore throat)","Which one is the most commonly occurring Upper respiratory symptoms to you per season? (choice=Croup (laryngotracheitis)","In which seasons do these Upper respiratory tract Infections (URTIs) often occur to you? (choice=Winter)","In which seasons do these Upper respiratory tract Infections (URTIs) often occur to you? (choice=Summer)","In which seasons do these Upper respiratory tract Infections (URTIs) often occur to you? (choice=Autumn)","In which seasons do these Upper respiratory tract Infections (URTIs) often occur to you? (choice=Spring)","When is the risk of URTI infection to you is highest?  (choice=October-January)","When is the risk of URTI infection to you is highest?  (choice=January-April)","When is the risk of URTI infection to you is highest?  (choice=April-June)","When is the risk of URTI infection to you is highest?  (choice=May-July)","When is the risk of URTI infection to you is highest?  (choice=September-December)","What are the reasons for getting the URTIs (upper-respiratory tract infection?","Please specify",Complete?
20,,"2023-04-28 21:42:48",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-04-28 21:50:45",Athlete,Male,21-29,"Primary education /High School",,"Other sports","MMA and BJJ",National,"2-4 years","Not at all","Not at all","Not at all","Not at all","Not at all","Somewhat Familiar","Live bacteria that are helpful to your health when you eat them",Escherichia.Coli/Staph.aureus,Inulin,"1 million- 50 million",Checked,Checked,Checked,Unchecked,Unchecked,"Living microorganism along with fibres or Prebiotics giving benefits to Gut health.",1,"Dietary fibre/foods that you eat that help feed the good bacteria in your Gut",1,Fructo-Oligosaccharides,0,"Somewhat Familiar",Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,No,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collection of all Genes of Microorganism present in Gut",Disagree,Agree,Agree,Agree,Agree,Agree,disagree,Agree,Agree,disagree,No,No,,No,,No,No,No,No,Capsule/Tablet,,Checked,Checked,Unchecked,Checked,Unchecked,,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,,"Three time/year",Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,"Close contact with sick person",,Complete
21,,"2023-04-28 22:05:55",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-04-28 22:16:05",Athlete,Male,21-29,"Master's degree",,"Gaelic Games",,Domestic,"I am not Professional/Elite Athletes","Not at all","Not at all","Not at all","Not at all","Not at all","Extremely familiar","A Natural Antibiotic","Dietary fiber",Inulin,"1 million- 10 million",Unchecked,Checked,Unchecked,Unchecked,Unchecked,"Living microorganism along with fibres or Prebiotics giving benefits to Gut health.",1,"Don't Know",0,"Don't Know",0,"Not familiar",Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,No,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collection of all cells in Human Gut",Disagree,Agree,Agree,"Strongly agree","Neither Disagree nor Agree","Strongly agree","Strongly agree","Strongly agree",Agree,"Neither Disagree nor Agree",Yes,No,,No,,No,No,No,Yes,"Food products/ Yoghurt",,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,,"Two time/year",Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,"Training outdoors",,Complete
22,,"2023-04-29 15:19:15",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-04-29 15:29:03",Athlete,Male,30-39,"Other {kap_dq4_oth}",,"Other sports","Mixed martial arts",Recreational,"I am not Professional/Elite Athletes","Not at all","Not at all","Not at all","Not at all","A little bit",Familiar,"Live bacteria that are helpful to your health when you eat them","agents to make food taste sweeter",Inulin,"1 million- 50 million",Checked,Unchecked,Unchecked,Unchecked,Unchecked,"Living microorganism which confers health to host.",0,"Dietary fibre/foods that you eat that help feed the good bacteria in your Gut",1,Glutamine,0,"Not familiar",Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,No,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collection of all Genes of Microorganism present in Gut",uncertain,Agree,Agree,"Neither Disagree nor Agree","Neither Disagree nor Agree",Agree,"Neither Disagree nor Agree","Neither Disagree nor Agree",Agree,"Neither Disagree nor Agree",No,Yes,Google,Yes,Google,No,No,No,Yes,"Food products/ Yoghurt",,Unchecked,Checked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,"Two time/year",Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,"Training outdoors",,Complete
23,,"2023-04-30 21:10:16",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-04-30 21:28:50",Athlete,Male,30-39,"Master's degree",,"Other sports",MMA,Recreational,"I am not Professional/Elite Athletes","Not at all","Not at all","Not at all","Not at all","Not at all","Somewhat Familiar","Live bacteria that are helpful to your health when you eat them",,Inulin,"1 million- 10 million",Checked,Checked,Unchecked,Unchecked,Unchecked,"Living microorganism along with fibres or Prebiotics giving benefits to Gut health.",1,"A type of vitamin",0,"Don't Know",0,"Not familiar",Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,No,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collection of all Genes of Microorganism present in Gut",Agree,Agree,Agree,"Neither Disagree nor Agree","Neither Disagree nor Agree",Agree,"Neither Disagree nor Agree","Neither Disagree nor Agree","Neither Disagree nor Agree","Neither Disagree nor Agree",No,No,,No,,No,No,No,No,Capsule/Tablet,,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,"Three time/year",Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,"Close contact with sick person",,Complete
24,,"2023-04-30 23:31:00",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-04-30 23:45:16",Athlete,Male,21-29,"Bachelor's degree",,"Other sports","Boxing, wrestling, grappling",Domestic,"I am not Professional/Elite Athletes","Not at all","Not at all","A little bit","Not at all","A little bit",Familiar,"A Natural Antibiotic",Lactobacillus/Bifidobacterium,Inulin,"1 million- 50 million",Unchecked,Checked,Unchecked,Unchecked,Unchecked,"Living microorganism along with fibres or Prebiotics giving benefits to Gut health.",1,"Don't Know",0,"Don't Know",0,"Somewhat Familiar",Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,No,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collection of all Genes of Microorganism present in Gut",Disagree,Agree,Agree,"Neither Disagree nor Agree","Neither Disagree nor Agree",Agree,"Neither Disagree nor Agree","Neither Disagree nor Agree",Agree,"Neither Disagree nor Agree",No,No,,No,,No,No,No,No,"Dissolvable powder",,Unchecked,Unchecked,Checked,Checked,Unchecked,,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,,"Three time/year",Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Other,Weather,Complete
25,,"2023-05-02 11:34:43",Yes,YES,,,Yes,Yes,No,Complete,"2023-05-02 11:45:13",Athlete,Male,30-39,"Bachelor's degree",,"Other sports","Martial arts",Recreational,"I am not Professional/Elite Athletes","Not at all","Not at all","Not at all","Not at all","Not at all","Not familiar","Live bacteria that are helpful to your health when you eat them",Lactobacillus/Bifidobacterium,Inulin,"1 million- 10 million",Checked,Unchecked,Checked,Checked,Unchecked,"Living microorganism which confers health to host.",0,"Don't Know",0,"Don't Know",0,"Not familiar",Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,No,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collection of all cells in Human Gut",uncertain,uncertain,uncertain,"Neither Disagree nor Agree",Agree,"Strongly agree",Agree,Agree,Agree,"Neither Disagree nor Agree",No,No,,No,,No,No,No,No,"Food products/ Yoghurt",,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,"More than three time/year",Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,"Intense training without rest",,Complete
26,,"2023-05-03 02:15:21",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-05-03 02:34:54",Athlete,Male,40-49,"Other {kap_dq4_oth}","BTEC level 3","Other sports","Brazilian jiu-jitsu ",National,"2-4 years","Not at all",Somewhat,"Not at all","Not at all",Somewhat,"Extremely familiar","Live bacteria that are helpful to your health when you eat them",Lactobacillus/Bifidobacterium,Inulin,"1 million-1 billion",Checked,Checked,Checked,Unchecked,Unchecked,"Living microorganism which confers health to host.",0,"Dietary fibre/foods that you eat that help feed the good bacteria in your Gut",1,"Don't Know",0,"Very familiar",Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Yes,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses",Disagree,Agree,Agree,"Neither Disagree nor Agree","Neither Disagree nor Agree","Strongly agree","Neither Disagree nor Agree","Strongly agree","Neither Disagree nor Agree","Strongly agree",Yes,Yes,"internet ",Yes,"internet ",No,No,Yes,No,"Food products/ Yoghurt",,Unchecked,Unchecked,Checked,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,"Two time/year",Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,"Close contact with sick person",,Complete
27,,"2023-05-03 10:56:47",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-05-03 11:05:09",Athlete,Male,21-29,"Primary education /High School",,"Other sports",Mma,National,"4-6 years","Not at all","A little bit","A little bit","Not at all","A little bit","Not familiar","Live bacteria that are helpful to your health when you eat them",Clostridium,"Saccharomyces Boulardii","1 million- 10 million",Unchecked,Unchecked,Unchecked,Unchecked,Checked,"Amino acids helps in digestion",0,"Don't Know",0,"Don't Know",0,"Somewhat Familiar",Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,No,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collection of all cells in Human Gut",Disagree,Agree,Agree,"Neither Disagree nor Agree","Neither Disagree nor Agree",Agree,Agree,Agree,Agree,"Neither Disagree nor Agree",Yes,No,,No,,No,No,No,No,Capsule/Tablet,,Checked,Unchecked,Checked,Checked,Unchecked,,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,,"Two time/year",Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,"Close contact with sick person",,Complete
28,,"2023-05-04 12:43:18",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-05-04 12:52:52",Coach,Female,21-29,PhD,,"Other sports",yoga,Recreational,"I am not Professional/Elite Athletes","Not at all","Very much","Not at all","Not at all","Not at all",Familiar,"Live bacteria that are helpful to your health when you eat them",Lactobacillus/Bifidobacterium,"Streptococcus Thermophilus","1 million- 10 million",Checked,Unchecked,Unchecked,Unchecked,Unchecked,"Living microorganism along with fibres or Prebiotics giving benefits to Gut health.",1,"Don't Know",0,Glutamine,0,"Not familiar",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collection of all Genes of Microorganism present in Gut",Agree,Agree,Agree,"Strongly agree",disagree,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",Yes,No,,No,,No,No,No,No,"Food products/ Yoghurt",,Unchecked,Unchecked,Checked,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,"One time/year",Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,"Close contact with sick person",,Complete
29,,"2023-05-04 19:30:54",Yes,YES,,,Yes,Yes,Yes,Complete,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Incomplete
30,,"2023-05-04 19:40:23",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-05-04 19:48:23",Athlete,Male,21-29,"Bachelor's degree",,"Other sports",Mma,Recreational,"I am not Professional/Elite Athletes","Not at all","Not at all","Not at all","Not at all","Not at all",Familiar,"Fibres to help feed good bacteria",Lactobacillus/Bifidobacterium,Inulin,"1 million- 10 million",Checked,Unchecked,Checked,Unchecked,Unchecked,"Living microorganism along with fibres or Prebiotics giving benefits to Gut health.",1,"Dietary fibre/foods that you eat that help feed the good bacteria in your Gut",1,Fructo-Oligosaccharides,0,"Not familiar",Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Yes,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses",Disagree,Agree,Agree,Agree,Agree,Agree,"Neither Disagree nor Agree","Strongly agree",Agree,"Neither Disagree nor Agree",No,No,,No,,No,No,No,No,"Food products/ Yoghurt",,Checked,Checked,Unchecked,Checked,Unchecked,,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,,"Two time/year",Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,"Intense training without rest",,Complete
31,,"2023-05-04 20:52:14",Yes,YES,,,Yes,Yes,Yes,Complete,"2023-05-04 21:15:01",Athlete,Male,21-29,"Master's degree",,"Other sports",Cricket,Domestic,"I am not Professional/Elite Athletes",Somewhat,Somewhat,"A little bit","A little bit","A little bit",Familiar,"Live bacteria that are helpful to your health when you eat them",Lactobacillus/Bifidobacterium,Inulin,"1 billion- 10 billion",Checked,Checked,Unchecked,Unchecked,Unchecked,"Living microorganism which confers health to host.",0,"Dietary fibre/foods that you eat that help feed the good bacteria in your Gut",1,Fructo-Oligosaccharides,0,"Somewhat Familiar",Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,"Collections of all Microorganism present in Gut i.e bacteria, fungi, protozoans, and Viruses","Collection all different organs in Human Gut",Disagree,Agree,Agree,"Strongly agree","Neither Disagree nor Agree",Agree,Agree,Agree,Agree,Agree,No,Yes,"research paper ",Yes,"research and review paper ",No,No,No,No,"Food products/ Yoghurt",,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,"More than three time/year",Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,"Close contact with sick person",,Complete
